sym,name,years_in,sector,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CTAS,Cintas,22,Industrials,30.374603174603173,33.739072580645164,36.33365079365079,30.385158730158732,34.023293650793654,32.40384920634921,31.741235059760957,29.760478087649403,22.356245059288536,20.90138888888889,22.336150793650795,25.805238095238096,34.32336,42.26904761904762,57.7159126984127,78.46309523809524,92.8577380952381,124.07127490039841,173.71980079681273,224.75579365079363,278.92122529644274,372.9513492063492,402.07290836653385,440.06499999999994
CSCO,Cisco,30,Information Technology,42.63301587301587,14.564475806451613,10.296507936507936,12.549563492063491,15.219087301587301,12.794682539682539,15.226892430278884,20.130756972111552,15.837588932806323,14.084880952380951,16.349246031746034,12.300039682539683,13.3864,16.75861111111111,18.519166666666667,21.900833333333335,23.413055555555555,27.894780876494025,38.43533864541833,45.20460317460317,39.73826086956522,50.74980158730159,47.487928286852586,48.001999999999995
C,Citigroup,35,Financials,279.04734126984124,286.92967741935485,242.75464285714284,274.05880952380954,317.2502380952381,325.7873412698413,356.08880478087644,361.5374501992032,151.1125691699605,29.961230158730157,32.842103174603174,30.61880952380952,26.41236,39.6459126984127,41.27111111111111,43.88083333333333,38.42896825396826,55.105816733067726,59.26617529880478,59.45126984126984,48.600988142292486,65.11075396825397,50.073346613545816,49.2025
CFG,Citizens Financial Group,7,Financials,,,,,,,,,,,,,,,18.345507246376812,19.82761904761905,19.210396825396828,29.51183266932271,33.35430278884462,30.244722222222222,25.052490118577076,42.46980158730158,40.46737051792829,41.235
CLX,Clorox,54,Consumer Staples,22.054087301587302,19.847620967741936,24.400714285714283,25.907817460317464,31.258333333333336,35.14972222222222,38.33258964143426,40.34661354581673,37.413873517786556,37.605753968253964,44.43400793650794,48.52444444444444,52.98176,65.78130952380953,73.11765873015874,92.68,106.02654761904762,115.0880876494024,122.72589641434263,139.54369047619048,185.04470355731223,169.46138888888888,142.29338645418326,141.9335
CME,CME Group,17,Financials,,,4.701176470588235,6.758571428571429,15.00734126984127,30.08142857142857,51.992191235059764,65.12756972111553,45.49596837944664,31.54063492063492,35.23111111111111,33.819404761904764,34.114,46.0872619047619,53.93579365079365,69.09345238095237,78.03674603174602,103.83191235059762,143.77498007968126,169.3984523809524,160.67169960474308,192.64210317460316,195.51434262948206,173.554
CMS,CMS Energy,66,Utilities,12.391309523809523,14.159717741935484,8.260912698412698,4.1084523809523805,5.456428571428571,8.275952380952381,8.444262948207172,10.300717131474103,8.169723320158102,7.998253968253968,10.924880952380953,13.564761904761905,16.51856,20.165,23.21920634920635,27.661468253968252,34.20956349206349,39.3703984063745,41.25569721115538,52.36888888888888,56.80162055335968,57.9527380952381,63.650438247011955,62.6885
KO,Coca-Cola Company (The),66,Consumer Staples,14.730912698412698,13.11467741935484,13.61484126984127,12.288373015873017,13.201746031746032,12.455912698412698,13.13800796812749,16.558764940239044,16.964624505928853,15.922539682539682,19.05313492063492,23.118531746031746,26.44476,29.10047619047619,30.863253968253968,32.13039682539682,35.01539682539682,36.87254980079681,39.03788844621514,45.17349206349206,45.81873517786561,51.26607142857143,60.22541832669323,60.888999999999996
CTSH,Cognizant,17,Information Technology,1.7752380952380953,1.4730645161290323,2.0213492063492065,3.475912698412698,6.4153174603174605,10.551944444444445,15.285577689243027,18.46721115537849,12.515296442687747,14.047539682539682,26.168650793650794,33.14261904761905,31.14772,35.83396825396825,45.36825396825397,57.75785714285714,53.091944444444444,61.483266932270915,71.6200796812749,61.76849206349206,61.29292490118577,74.5259126984127,71.07338645418326,62.152499999999996
CL,Colgate-Palmolive,66,Consumer Staples,17.025515873015873,17.640201612903226,17.026031746031748,17.47888888888889,17.091507936507938,17.292063492063495,20.28402390438247,24.015219123505975,25.465770750988142,25.469841269841268,29.66047619047619,32.49920634920635,39.46936,47.728611111111114,53.919444444444444,56.13984126984127,59.940396825396824,63.23820717131474,59.507768924302795,63.39920634920635,70.65837944664031,76.31170634920635,76.38713147410358,76.3615
CMCSA,Comcast,21,Communication Services,9.54623015873016,9.880282258064517,6.827936507936508,7.5378968253968255,7.417896825396825,7.658333333333334,8.266812749003984,9.490358565737052,7.142766798418972,5.708849206349207,7.197579365079365,9.362698412698412,13.00648,17.915555555555557,22.44142857142857,25.256547619047616,27.570555555555554,33.99900398406375,32.29119521912351,38.93646825396825,40.451146245059284,52.634166666666665,39.51442231075698,38.5735
CMA,Comerica,28,Financials,23.90722222222222,28.66052419354839,28.891428571428573,25.206309523809523,32.59496031746032,34.11928571428571,34.7206374501992,35.59135458167331,21.413873517786563,16.444007936507937,26.960753968253968,22.952896825396827,22.24112,29.435515873015873,36.82626984126984,35.22924603174604,36.037420634920636,58.46087649402391,74.31661354581674,60.436031746031745,38.85861660079051,69.31103174603174,77.64478087649402,68.023
CAG,Conagra Brands,40,Consumer Staples,7.475238095238095,8.149274193548386,9.643571428571429,9.48047619047619,11.495714285714286,10.970555555555555,10.568804780876494,12.041354581673307,10.132213438735176,9.84968253968254,12.38404761904762,13.450079365079365,15.15376,19.91107142857143,19.625595238095237,24.81845238095238,29.172420634920634,31.186852589641433,30.818406374501993,24.411190476190477,31.149841897233202,32.74011904761905,33.81577689243028,38.3955
COP,ConocoPhillips,66,Energy,9.707777777777778,10.828830645161291,10.604404761904762,10.844484126984126,15.731666666666667,24.366150793650796,27.5304780876494,33.82948207171315,33.713794466403165,21.28857142857143,27.052182539682537,36.21301587301588,38.69528,46.7581746031746,55.791111111111114,45.5175,34.6165873015873,39.86621513944223,56.07099601593625,53.042896825396824,36.989841897233205,54.822182539682544,100.19589641434263,118.08800000000001
ED,Consolidated Edison,66,Utilities,11.564285714285713,14.417298387096773,16.42904761904762,16.934404761904762,18.647857142857145,21.045873015873017,22.308844621513945,24.598446215139443,22.280474308300395,22.591984126984126,27.945873015873016,34.25849206349206,39.39076,39.970396825396826,41.47484126984127,47.506547619047616,57.90015873015873,65.82274900398406,65.26203187250997,75.01404761904762,71.12584980237155,70.56880952380952,89.9907171314741,94.727
STZ,Constellation Brands,18,Consumer Staples,5.745992063492063,8.587540322580645,11.928888888888888,12.656190476190476,16.694285714285716,23.78654761904762,23.675896414342628,21.192031872509958,17.02383399209486,12.77202380952381,15.854722222222222,18.176785714285714,24.445040000000002,47.945436507936506,76.85825396825396,111.34821428571429,142.74908730158728,172.7154581673307,199.9678486055777,178.58797619047618,173.87355731225298,221.39511904761903,237.0705577689243,222.45300000000003
CEG,Constellation Energy,1,Utilities,,,,,,,,,,,,,,,,,,,,,,,68.72495833333333,83.334
COO,CooperCompanies,7,Health Care,16.29154761904762,22.379677419354838,24.277619047619048,34.49285714285715,58.1506746031746,67.70884920634921,50.58772908366534,48.26741035856574,31.351422924901186,27.061785714285712,42.385198412698415,69.4634126984127,83.98036,117.74988095238096,144.51833333333335,164.13690476190476,163.76440476190476,221.2942231075697,244.2375298804781,301.0603571428572,317.9338735177866,401.5593650793651,339.03354581673307,344.18899999999996
CPRT,Copart,5,Industrials,1.412063492063492,2.133467741935484,1.9255952380952381,1.287936507936508,2.6304761904761906,2.9732539682539683,3.378565737051793,3.9429482071713147,4.870474308300396,4.0090079365079365,4.403214285714285,5.356111111111111,6.5323199999999995,8.361071428571428,8.7434126984127,9.086785714285714,11.724365079365079,16.384501992031872,26.22565737051793,35.85535714285714,47.899011857707514,66.14496031746032,59.95876494023904,63.571000000000005
GLW,Corning Inc.,28,Information Technology,51.131706349206354,14.792459677419354,3.319642857142857,5.457936507936508,8.288174603174603,11.4965873015873,16.483187250996014,16.764581673306772,14.092332015810277,10.672896825396826,13.436666666666666,12.93718253968254,9.75784,11.417539682539681,16.222936507936506,16.517896825396825,17.741349206349206,24.94864541832669,26.893346613545816,27.75619047619048,26.730197628458498,37.872261904761906,34.0600796812749,35.304500000000004
CTVA,Corteva,4,Materials,,,,,,,,,,,,,,,,,,,,26.299738562091505,28.441620553359684,44.000238095238096,57.31211155378486,61.81
CSGP,CoStar Group,1,Industrials,3.035555555555556,2.211129032258065,2.0508333333333333,2.825714285714286,4.167619047619048,4.3318650793650795,4.941673306772908,5.137370517928287,4.3017391304347825,3.6172619047619046,4.4816666666666665,5.881984126984127,7.50284,13.57515873015873,16.50305555555556,19.587103174603175,19.624801587301587,25.443107569721118,38.08653386454183,52.806309523809524,74.41079051383399,85.77309523809524,68.67478087649403,78.229
COST,Costco,30,Consumer Staples,28.00861111111111,27.590645161290322,25.914126984126984,23.053849206349206,28.74309523809524,32.17543650793651,37.37681274900398,42.82426294820717,46.2398023715415,37.1047619047619,45.111825396825395,59.2740873015873,70.47644,92.21416666666667,101.41984126984127,128.38646825396825,135.9077380952381,153.02171314741034,195.68597609561752,248.2971031746032,315.8252964426878,415.7927380952381,507.72605577689245,482.285
CTRA,Coterra,15,Energy,1.221031746031746,1.6121370967741935,1.418253968253968,1.6557142857142857,2.462420634920635,3.7115476190476193,4.863505976095618,6.890876494023904,8.665691699604743,6.422301587301588,6.87765873015873,12.07829365079365,15.48752,26.997142857142855,27.221111111111114,21.27345238095238,18.26079365079365,19.854741035856573,19.46964143426295,17.743650793650794,14.93909090909091,15.824206349206348,25.69414342629482,24.304
CCI,Crown Castle,11,Real Estate,23.36936507936508,11.340201612903225,3.2663492063492066,6.004007936507937,10.305436507936507,14.908492063492064,23.4497609561753,26.373187250996015,23.24711462450593,19.012857142857143,28.590039682539683,30.27063492063492,42.295559999999995,52.29666666666667,55.57579365079365,62.87511904761905,70.37492063492063,81.14876494023905,91.78334661354582,114.59857142857143,144.79648221343874,170.14880952380952,160.75776892430278,144.538
CSX,CSX,66,Industrials,0.896904761904762,1.3248387096774195,1.3132936507936508,1.2243253968253967,1.3340476190476191,1.7733333333333332,2.6295219123505977,3.5399203187250996,4.467588932806324,3.2047222222222222,4.757023809523809,6.278174603174603,5.95784,7.018769841269841,8.921150793650794,9.274761904761904,8.534087301587302,15.597410358565737,20.28247011952191,22.84952380952381,23.92177865612648,32.02420634920635,31.928685258964144,31.464
CMI,Cummins,58,Industrials,5.175515873015873,5.8986693548387095,5.42313492063492,6.18484126984127,10.846626984126983,13.511944444444445,19.618685258964142,34.97836653386454,36.12324110671937,26.599285714285717,55.59146825396825,74.46972222222222,77.79296000000001,93.35103174603174,112.79555555555555,100.2456746031746,96.70055555555555,135.89541832669323,132.20135458167331,147.19210317460318,172.96411067193677,231.05539682539683,212.60936254980078,243.3825
CVS,CVS Health,66,Health Care,15.155674603174603,15.755322580645162,10.602142857142857,10.54265873015873,14.847579365079365,19.99623015873016,22.47836653386454,27.37227091633466,27.381225296442686,23.81797619047619,24.878730158730157,27.85107142857143,35.72524,46.75047619047619,63.54837301587302,83.52027777777778,77.64777777777779,66.25382470119521,62.1911155378486,55.49511904761905,60.00122529644268,79.69626984126984,97.85749003984064,88.64099999999999
DHI,D.R. Horton,18,Consumer Discretionary,3.281904761904762,5.839959677419355,8.451706349206349,11.064642857142857,17.91642857142857,26.442738095238095,21.840557768924302,15.655816733067729,9.943557312252963,8.845476190476191,10.073611111111111,10.02265873015873,15.56052,19.400000000000002,20.578611111111112,26.008650793650794,27.4481746031746,34.52354581673307,40.05601593625498,44.36638888888889,58.832885375494065,88.61904761904762,77.00350597609562,94.3775
DHR,Danaher Corporation,25,Health Care,9.116150793650794,10.364395161290322,11.320436507936508,12.872142857142858,17.770714285714288,19.19996031746032,23.216892430278882,27.45577689243028,25.765256916996044,22.219007936507936,28.832698412698413,35.18543650793651,38.307199999999995,47.557539682539684,56.04837301587302,64.07011904761904,72.4420634920635,83.60772908366535,99.01764940239043,131.4815476190476,183.67426877470353,273.09027777777777,269.05446215139443,266.66999999999996
DRI,Darden Restaurants,28,Consumer Discretionary,6.624404761904762,9.744475806451613,12.945634920634921,10.72936507936508,12.47690476190476,17.213015873015873,21.544342629482074,23.04322709163347,16.342766798418975,19.05253968253968,25.962500000000002,29.30829365079365,32.56396,33.210277777777776,35.06460317460318,48.029444444444444,54.52357142857143,71.60533864541833,90.29278884462153,106.16345238095238,83.57237154150198,134.41198412698412,128.86788844621515,146.939
DVA,DaVita Inc.,15,Health Care,2.228690476190476,6.343387096774194,7.874325396825396,9.369246031746032,15.502301587301586,22.799087301587303,27.427928286852588,28.309282868525898,26.038142292490118,25.40527777777778,32.53146825396826,38.81579365079365,47.33996,59.11484126984127,71.1831746031746,77.40369047619048,68.98964285714285,63.52629482071713,68.70517928286853,57.948214285714286,86.08458498023715,115.59063492063493,94.58609561752988,79.216
DE,John Deere,66,Industrials,12.314801587301586,13.085846774193548,15.108531746031746,16.81015873015873,22.64984126984127,23.15503968253968,29.07577689243028,46.47306772908367,49.53189723320158,31.798333333333336,49.98305555555555,64.59706349206348,65.0498,70.66666666666667,73.86476190476189,74.49821428571428,74.88880952380953,111.66286852589641,139.13418326693227,153.37626984126985,180.18743083003952,342.81146825396826,370.9837450199203,422.163
DAL,Delta Air Lines,10,Industrials,,,,,,,,16.48392857142857,8.4098814229249,6.691150793650794,11.194880952380952,8.248015873015873,8.948559999999999,17.80349206349206,33.72952380952381,41.70809523809524,39.48694444444444,46.608007968127495,52.06350597609562,54.260753968253965,34.92549407114625,42.81670634920635,35.451992031872514,37.7915
XRAY,Dentsply Sirona,15,Health Care,9.037777777777778,12.191451612903226,16.24615079365079,17.63738095238095,21.70484126984127,24.30420634920635,26.836972111553784,33.41613545816733,33.211857707509886,27.538293650793648,29.682579365079366,32.876626984126986,35.17864,40.12123015873016,44.50956349206349,50.713253968253966,56.83285714285714,58.40211155378486,43.746653386454184,49.919960317460315,45.27272727272727,58.7897619047619,38.78836653386454,35.437
DVN,Devon Energy,23,Energy,16.835039682539684,16.69657258064516,15.42515873015873,16.750357142857144,22.44218253968254,36.051428571428566,43.37637450199203,53.6799203187251,66.38225296442687,42.49472222222222,47.946468253968256,54.54694444444444,44.853480000000005,42.52170634920635,50.54960317460318,40.301944444444445,27.957896825396826,29.572908366533866,29.40374501992032,20.987579365079366,10.780039525691699,25.70468253968254,58.67147410358566,61.8605
DXCM,Dexcom,3,Health Care,,,,,,3.1539010989010987,3.727211155378486,2.112948207171315,1.5163636363636364,1.4516269841269842,2.8354761904761903,3.2152777777777777,2.9876,5.742301587301587,10.42095238095238,18.997896825396825,18.44376984126984,17.15482071713147,24.74215139442231,38.27599206349206,86.53889328063241,115.25063492063492,98.71490039840637,108.593
FANG,Diamondback Energy,5,Energy,,,,,,,,,,,,,15.08377358490566,30.903928571428573,59.84531746031746,62.524880952380954,75.0370634920635,86.02107569721116,105.16717131474103,84.01261904761905,39.245415019762845,77.43738095238096,127.26996015936254,140.584
DLR,Digital Realty,7,Real Estate,,,,,6.0393181818181825,8.43626984126984,14.765099601593626,20.52203187250996,20.671541501976282,22.261825396825394,33.314047619047614,36.33154761904762,45.395720000000004,40.095238095238095,42.6190873015873,51.027341269841266,73.01833333333333,92.3104780876494,93.16956175298806,103.9888888888889,127.12197628458499,141.86444444444444,122.13553784860558,104.74949999999998
DFS,Discover Financial,16,Financials,,,,,,,,16.550719424460432,11.086403162055337,8.730833333333333,12.320238095238095,18.83107142857143,28.17304,38.73436507936508,50.22154761904762,48.24107142857143,48.36246031746032,57.61661354581673,66.2208764940239,71.51678571428572,55.9798814229249,109.16138888888888,104.68956175298806,106.737
DISH,Dish Network,6,Communication Services,32.04666666666667,20.02,15.667222222222222,23.43357142857143,23.248055555555556,21.42293650793651,23.42350597609562,31.963227091633467,20.866482213438736,13.235119047619047,17.800992063492064,23.23920634920635,30.50908,42.98599206349206,62.604484126984126,66.99825396825398,51.50972222222222,58.45,35.87402390438247,34.17603174603175,31.009249011857708,38.84361111111111,22.013266932270916,14.553
DIS,Disney,47,Communication Services,28.779444444444444,20.60810483870968,15.5425,15.891428571428571,19.902539682539683,21.370952380952378,24.272151394422313,28.615219123505977,25.192885375494072,21.116309523809527,29.76380952380952,33.47944444444445,41.621,57.213412698412704,77.8075,100.84607142857142,92.32420634920635,102.26302788844622,105.87972111553785,129.6602380952381,126.40185770750989,175.88607142857143,114.4214342629482,100.465
DG,Dollar General,11,Consumer Staples,,,,,,,,,,21.19242424242424,25.691230158730157,31.224444444444448,43.855760000000004,48.85583333333334,55.33551587301587,67.14742063492064,74.89297619047619,72.62175298804782,97.1318326693227,132.7763888888889,182.7494466403162,211.05015873015873,233.81685258964143,236.3315
DLTR,Dollar Tree,12,Consumer Staples,12.119087301587303,8.319637096774194,10.124722222222221,9.895912698412697,9.409484126984127,8.240714285714285,9.314501992031873,12.352509960159363,11.27316205533597,14.873571428571427,21.802222222222223,32.8109126984127,46.523360000000004,50.73904761904762,56.03448412698413,74.9722619047619,83.54301587301588,82.03884462151395,92.22780876494024,103.2895238095238,90.8399209486166,108.4547619047619,151.1049003984064,146.522
D,Dominion Energy,7,Utilities,9.739166666666666,13.026491935483872,12.67202380952381,13.61202380952381,15.261190476190476,18.50702380952381,19.63406374501992,23.27593625498008,22.862450592885374,19.266984126984127,24.948730158730157,29.950396825396826,33.98668,40.40119047619048,49.39547619047619,51.827420634920635,55.65646825396826,61.70780876494024,58.070677290836656,66.48960317460318,72.07241106719367,70.53242063492063,74.07653386454183,61.689499999999995
DPZ,Domino's,3,Consumer Discretionary,,,,,7.2590082644628104,10.045595238095236,12.281235059760958,14.36988047808765,9.155731225296442,6.366190476190476,11.142063492063492,20.208055555555557,31.390520000000002,53.18789682539683,71.17107142857144,98.72988095238095,129.9670634920635,178.76051792828684,242.98780876494024,254.34698412698413,357.09090909090907,444.07130952380953,379.3818725099602,343.4865
DOV,Dover Corporation,38,Industrials,19.565,16.449354838709677,14.759444444444444,14.759007936507937,18.37702380952381,18.286666666666665,22.761195219123508,23.680836653386457,20.701422924901188,17.297896825396823,25.400714285714283,31.783373015873014,32.3444,44.85738095238095,55.68686507936508,46.87972222222223,48.154444444444444,62.29832669322709,74.32581673306773,90.93218253968254,101.93565217391304,149.2379761904762,138.1887250996016,140.6685
DOW,Dow Inc.,4,Materials,,,,,,,,,,,,,,,,,,,,41.581758793969854,38.40181818181818,56.00880952380952,53.67414342629482,56.044500000000006
DTE,DTE Energy,66,Utilities,10.94702380952381,14.134959677419355,15.426825396825397,14.661825396825398,16.201626984126985,18.737103174603174,18.55211155378486,22.180637450199203,19.2601185770751,17.18892857142857,24.57297619047619,27.85730158730159,33.950919999999996,41.19119047619048,48.25246031746032,53.05563492063492,62.45952380952381,75.14434262948207,78.0711155378486,94.20436507936508,89.80628458498025,107.40178571428571,120.5288047808765,115.38250000000001
DUK,Duke Energy,47,Utilities,20.272460317460318,25.041935483870965,18.49579365079365,11.962698412698412,16.070753968253968,21.27095238095238,24.09956175298805,28.14,26.594387351778657,24.399126984126983,29.160039682539683,34.43119047619047,41.0312,46.02623015873016,51.25230158730159,54.0213492063492,59.489444444444445,66.29749003984064,65.88868525896414,77.22956349206349,78.77679841897233,92.85031746031746,101.26342629482072,102.171
DD,DuPont,4,Materials,22.635,24.41141129032258,22.38103174603175,25.269484126984125,34.02281746031746,38.73615079365079,34.188366533864546,38.613306772908366,30.635138339920946,18.146190476190476,28.815436507936507,33.428492063492065,33.43788,39.69575396825397,56.36797619047619,57.306626984126986,63.269484126984125,82.51521912350597,84.72414342629482,66.99400793650794,50.84857707509882,74.04246031746032,64.76302788844622,72.9835
DXC,DXC Technology,6,Information Technology,23.631944444444443,13.01399193548387,12.340793650793652,11.43313492063492,14.096984126984127,14.381984126984127,16.18143426294821,16.77171314741036,12.570513833992095,13.755674603174603,15.076468253968255,11.877698412698413,9.63088,15.899761904761904,20.20916666666667,22.37019841269841,35.99424603174603,65.37828685258964,79.09059760956175,47.44789682539683,20.33691699604743,33.450674603174605,29.825617529880475,28.384500000000003
EMN,Eastman Chemical Company,29,Materials,10.810039682539683,11.29983870967742,11.202896825396826,9.285357142857142,13.212063492063493,16.250674603174602,16.73832669322709,20.651314741035858,19.222885375494073,14.84797619047619,23.801111111111112,32.638015873015874,40.030199999999994,56.63035714285714,64.48123015873016,58.185873015873014,56.68833333333333,70.07597609561753,82.38458167330677,66.91186507936509,67.89525691699605,106.29880952380952,94.66219123505975,87.8595
ETN,Eaton Corporation,66,Industrials,7.097896825396826,9.986370967741935,10.757222222222223,12.650674603174602,18.593015873015872,19.626031746031746,22.34175298804781,28.680956175298807,23.49893280632411,17.213809523809523,27.435634920634918,34.47579365079365,34.94628,50.20111111111111,56.08269841269841,51.07107142857143,52.183571428571426,65.6303187250996,70.88139442231075,75.17880952380953,90.88885375494071,144.68373015873016,145.08235059760955,159.348
EBAY,eBay,21,Consumer Discretionary,6.2914682539682545,5.3311693548387105,5.816547619047619,9.805793650793651,16.78246031746032,15.694603174603175,13.032071713147412,13.283266932270916,9.616798418972333,7.311825396825396,9.705753968253967,12.317063492063493,16.6602,21.09313492063492,21.07420634920635,24.233492063492065,25.37281746031746,32.866573705179285,33.804223107569726,35.103809523809524,44.037312252964426,64.11563492063492,47.3803984063745,46.046
ECL,Ecolab,34,Materials,14.275119047619047,15.309798387096773,17.738214285714285,20.408373015873014,24.472380952380952,26.712380952380954,33.35386454183267,36.80908366533865,36.60197628458498,33.78503968253968,40.74924603174603,45.341031746031746,57.584199999999996,80.28150793650794,98.37075396825396,104.10611111111112,106.92698412698412,121.12641434262947,137.71677290836655,177.5248015873016,191.62743083003951,214.1404761904762,163.65426294820716,151.01
EIX,Edison International,66,Utilities,11.036944444444444,6.877903225806452,7.479920634920635,8.695515873015873,13.955912698412698,21.767936507936508,24.16780876494024,30.964701195219124,27.07403162055336,19.47206349206349,22.146825396825395,25.289484126984128,30.24668,33.83603174603175,40.8809126984127,45.710079365079366,54.09900793650794,61.27266932270916,51.537689243027884,56.08269841269841,52.79122529644269,54.7725,62.348087649402395,66.732
EW,Edwards Lifesciences,12,Health Care,1.5647938144329896,1.9118548387096774,2.1207539682539682,2.369047619047619,2.8793650793650793,3.5774999999999997,3.716573705179283,4.1137450199203185,4.43292490118577,5.552738095238095,9.468174603174603,13.187896825396825,14.63236,12.329801587301588,15.292936507936508,23.79670634920635,33.032896825396826,35.679282868525895,47.43039840637451,66.6029365079365,76.08980237154151,102.64154761904761,97.16127490039841,77.4485
EA,Electronic Arts,21,Communication Services,20.289920634920637,26.49798387096774,30.095515873015874,36.96928571428572,49.14472222222222,56.82309523809524,50.754940239043826,51.91980079681275,40.89826086956522,18.774166666666666,16.453968253968252,20.775833333333335,14.40908,21.524880952380954,33.86801587301587,63.17035714285714,72.7456746031746,102.44637450199204,116.34836653386454,94.5306746031746,120.6600790513834,137.41551587301586,126.799203187251,125.676
ELV,Elevance Health,21,Health Care,,19.52046511627907,26.075039682539682,29.035198412698414,36.831468253968254,57.27444444444444,62.73338645418327,67.21589641434262,43.555652173913046,39.372103174603176,47.24873015873016,57.56123015873016,54.03564,68.32238095238095,95.85170634920635,132.7534126984127,122.22892857142857,173.17,236.52768924302788,265.37087301587303,269.90565217391304,369.36813492063493,480.3367330677291,481.785
LLY,Eli Lilly and Company,53,Health Care,40.27170634920635,41.33766129032258,34.17595238095238,34.18535714285714,36.17698412698413,31.001865079365082,31.95035856573705,33.16362549800797,28.16221343873518,22.364841269841268,24.216190476190476,26.80630952380952,33.3484,41.92027777777778,50.88809523809523,66.95369047619049,66.5879365079365,73.56358565737051,86.07,109.48107142857143,142.7794861660079,219.50821428571427,304.7755378486056,351.5455
EMR,Emerson Electric,58,Industrials,16.135992063492065,16.343467741935484,14.738055555555555,15.145753968253969,18.542380952380952,20.505277777777778,25.561513944223105,30.591115537848605,30.0502371541502,23.74888888888889,34.50662698412698,37.26607142857143,36.11672,45.40873015873016,50.385000000000005,42.52345238095238,43.30123015873016,52.33517928286852,62.38147410358566,60.84484126984127,61.64826086956522,90.0163888888889,87.37019920318724,92.2415
ENPH,Enphase,2,Information Technology,,,,,,,,,,,,,5.283068783068783,6.601468253968254,10.285436507936508,7.99281746031746,1.8875396825396824,1.3905976095617532,4.70581673306773,17.570079365079366,70.16043478260869,176.6863888888889,225.26597609561753,230.99650000000003
ETR,Entergy,66,Utilities,12.512857142857143,16.644556451612903,18.948650793650796,23.430357142857144,28.223412698412698,35.28178571428572,38.627928286852594,56.02760956175299,54.587707509881426,41.76654761904762,44.28103174603174,41.203452380952385,42.82296,43.68845238095238,51.97718253968254,53.2286507936508,57.60793650793651,62.62498007968128,68.08354581673308,90.96650793650794,94.79565217391304,96.72230158730159,109.79442231075697,106.4935
EOG,EOG Resources,23,Energy,5.81265873015873,7.3674596774193555,7.056269841269842,7.758095238095238,10.879761904761905,21.698888888888888,26.382509960159364,28.72557768924303,39.327865612648225,28.54924603174603,38.234523809523814,39.40468253968254,42.83668,58.20468253968254,79.50607142857142,68.9438492063492,68.25809523809524,78.56677290836653,93.56529880478088,71.25412698412698,42.810237154150194,67.60646825396826,114.04115537848607,128.494
EPAM,EPAM Systems,2,Information Technology,,,,,,,,,,,,,17.851733333333332,27.98531746031746,40.6940873015873,68.42166666666667,68.56087301587301,83.13780876494025,123.06876494023903,177.1254365079365,267.67154150197626,518.6476984126984,355.23800796812753,336.32399999999996
EQT,EQT,1,Energy,4.9851190476190474,6.744233870967742,7.125753968253968,8.32559523809524,10.921507936507936,15.044444444444444,16.888565737051792,23.312868525896413,24.548418972332016,18.37468253968254,20.012261904761907,27.25468253968254,27.63544,40.380873015873014,50.13325396825397,39.15543650793651,35.46337301587302,31.683027888446215,25.160796812749002,14.807738095238095,12.081541501976284,19.08416666666667,36.93832669322709,33.4695
EFX,Equifax,26,Industrials,12.619761904761905,17.511854838709677,20.80107142857143,19.004444444444445,21.32484126984127,28.202896825396827,30.5203984063745,33.33828685258964,27.779881422924902,22.87595238095238,27.67238095238095,30.58718253968254,40.92848,54.71857142857143,66.93595238095239,90.91214285714285,112.38960317460318,120.04071713147411,113.47836653386454,124.11952380952381,153.22213438735176,232.41722222222222,202.19932270916334,213.1175
EQIX,Equinix,8,Real Estate,220.0708163265306,47.52802419354839,19.102698412698413,9.682420634920634,25.915079365079368,31.7725,46.04621513944223,70.96605577689243,57.81233201581028,59.33531746031746,71.97472222222223,74.09654761904761,131.08656,151.49174603174603,160.53825396825397,219.88277777777776,303.30357142857144,386.07509960159365,379.278406374502,467.5290079365079,663.7845454545454,743.5864682539683,660.766812749004,703.4575
EQR,Equity Residential,22,Real Estate,7.567222222222222,9.508225806451613,9.924444444444445,10.764325396825397,12.954126984126985,16.120277777777776,21.742629482071713,21.503346613545816,19.36197628458498,13.697341269841269,24.738253968253968,32.797380952380955,35.250080000000004,34.04452380952381,40.055039682539686,49.993452380952384,51.0434126984127,53.52470119521912,53.923784860557774,68.88392857142857,56.44075098814229,72.91853174603175,73.28605577689243,60.181
ESS,Essex Property Trust,9,Real Estate,18.938531746031746,22.125362903225806,23.95380952380952,29.32496031746032,36.7915873015873,45.583333333333336,65.07836653386454,71.02147410358566,64.06584980237155,44.64702380952381,68.69365079365079,90.89904761904762,107.20388,114.80654761904762,139.26234126984127,176.7832142857143,179.18353174603175,206.88151394422312,206.14573705179285,262.82670634920635,221.29415019762845,287.2451587301587,271.3984462151394,214.63600000000002
EL,Estée Lauder Companies (The),17,Consumer Staples,17.61416666666667,14.86100806451613,12.500753968253969,13.309246031746031,17.593055555555555,15.90281746031746,15.761274900398407,18.717051792828684,17.901739130434784,14.739246031746031,27.40373015873016,42.99496031746032,51.878879999999995,61.260753968253965,66.51968253968253,76.94674603174604,82.81174603174604,94.16095617529881,134.49768924302788,170.74234126984126,200.00296442687747,306.2757142857143,255.94219123505977,265.935
ETSY,Etsy,3,Consumer Discretionary,,,,,,,,,,,,,,,,14.775966850828729,10.6515873015873,14.398924302788846,37.128764940239044,57.80075396825397,98.04679841897233,209.61198412698414,114.01350597609562,130.0375
